warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0387,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_I2C [SODIMM_I2C],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0388,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0389,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_I2C3-SDA',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0390,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0391,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0392,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_I2C6_SDA_M3',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0393,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0394,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_I2C7_SCL_M0_CODEC',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0395,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0396,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_I2C7_SDA_M0_CODEC',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0397,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0398,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_I2C5_SDA_M3_CAM',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0399,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0400,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_SHUTDOWN-REQ',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0401,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_SYS_CTRL Pin 233 [SHUTDOWN-REQ, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0402,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_SYS_CTRL [SODIMM_SYS_CTRL],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0403,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0404,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_PMIC_RESET_L',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0405,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_NC Pin 21 [NC, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0406,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_NC [SODIMM_NC],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0407,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0408,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB_HOST_PWREN_H',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0409,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0410,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB30_2_SSTXN',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0411,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0412,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSTX2P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0413,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0414,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSTX2N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0415,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0416,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSRX2N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0417,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0418,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB20_HOST1_DM',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0419,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0420,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_OTG_DM',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0421,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0422,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0423,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SBU2',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0424,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0425,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSRX1N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0426,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0427,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSTX1N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0428,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_USB Pin 39 [TYPEC0_SSTX1N, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0429,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_USB [SODIMM_USB],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0430,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0431,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB30_2_SSTXP',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0432,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0433,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB30_2_SSRXP',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0434,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0435,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB30_2_SSRXN',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0436,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0437,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSRX2P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0438,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0439,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_USB20_HOST1_DP',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0440,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
